裝設金融機構代號,裝設金融機構名稱,裝設地點,裝設縣市,裝設地址,lat,lng,TWD97_X,TWD97_Y
13,國泰世華商業銀行,萊爾富超商-北縣鶯駿店,新北市,新北市鶯歌區德昌街50號,24.9599817,121.333211,283645.3257,2761386.361
13,國泰世華商業銀行,萊爾富超商-北縣鷺江店,新北市,新北市蘆洲區民權路113號,25.0894899,121.4723442,297644.1772,2775772.963
13,國泰世華商業銀行,萊爾富超商-永和永寧店,新北市,新北市永和區永貞路158號,25.0045079,121.5176815,302253.3216,2766376.649
13,國泰世華商業銀行,萊爾富超商-永和永霖店,新北市,新北市永和區竹林路65號,25.0138039,121.518526,302334.6249,2767406.645
13,國泰世華商業銀行,萊爾富超商-田倉新樹店,新北市,新北市新莊區新樹路204號,25.0207518,121.4341101,293811.9798,2768146.273
13,國泰世華商業銀行,萊爾富超商-石門海角店,新北市,新北市石門區草里里1鄰阿里荖6之2號,25.280803,121.60621,311051.7581,2797018.332
13,國泰世華商業銀行,萊爾富超商-石碇華梵店,新北市,新北市石碇區華梵路1號,24.9811056,121.6908051,319741.618,2763862.35
13,國泰世華商業銀行,萊爾富超商-汐止千萬店,新北市,新北市汐止區汐萬路一段409號,25.079281,121.649131,315482.076,2774716.152
13,國泰世華商業銀行,萊爾富超商-汐止早安店,新北市,新北市汐止區樟樹二路291號,25.069781,121.640807,314647.345,2773659.855
13,國泰世華商業銀行,萊爾富超商-汐止南興店,新北市,新北市汐止區南興路58號,25.0600112,121.6525149,315833.742,2772583.329
13,國泰世華商業銀行,萊爾富超商-汐止思鄉店,新北市,新北市汐止區樟樹一路153號,25.067964,121.64246,314815.0675,2773459.382
13,國泰世華商業銀行,萊爾富超商-汐止夢湖店,新北市,新北市汐止區汐萬路三段246號,25.097422,121.642402,314793.7061,2776722.345
13,國泰世華商業銀行,萊爾富超商-車麗屋土城店,新北市,新北市土城區中華路一段218號,24.9805562,121.4400194,294422.8264,2763695.974
13,國泰世華商業銀行,萊爾富超商-車麗屋林口店,新北市,新北市林口區文化三路一段394巷12號,25.0726162,121.3663353,286956.2829,2773870.771
13,國泰世華商業銀行,萊爾富超商-車麗屋板橋店,新北市,新北市板橋區中山路一段277號,25.0139664,121.4691397,297349.9469,2767406.478
13,國泰世華商業銀行,萊爾富超商-車麗屋新莊店,新北市,新北市新莊區頭前路1號,25.0521064,121.4682082,297241.3218,2771630.718
13,國泰世華商業銀行,萊爾富超商-車麗屋蘆洲店,新北市,新北市蘆洲區集賢路407號,25.0813931,121.480189,298438.6612,2774878.905
13,國泰世華商業銀行,萊爾富超商-林口大千苑店,新北市,新北市林口區文化三路一段39巷297號,25.0681885,121.3609985,286419.2057,2773378.892
13,國泰世華商業銀行,萊爾富超商-林口老師店,新北市,新北市林口區自強二街8號,25.0783659,121.3974583,290094.1621,2774516.503
13,國泰世華商業銀行,萊爾富超商-林口建安店,新北市,新北市林口區忠孝路1號,25.0758341,121.3645107,286771.2528,2774226.702
13,國泰世華商業銀行,萊爾富超商-林口建林店,新北市,新北市林口區文化北路一段258號,25.0716696,121.3593162,286248.4614,2773764.021
13,國泰世華商業銀行,萊爾富超商-林口香澄店,新北市,新北市林口區文化三路一段613號,25.0771778,121.371465,287472.3887,2774377.446
13,國泰世華商業銀行,萊爾富超商-林口捷韻店,新北市,新北市林口區文化北路一段123號,25.0687081,121.3561,285924.8666,2773435.134
13,國泰世華商業銀行,萊爾富超商-林口清梅店,新北市,新北市林口區湖北里湖子48號,25.0942411,121.3831229,288643.0591,2776270.739
13,國泰世華商業銀行,萊爾富超商-林口童樂店,新北市,新北市林口區仁愛路二段492之1號,25.0753795,121.3769163,288022.8616,2774179.78
13,國泰世華商業銀行,萊爾富超商-林口築夢店,新北市,新北市林口區仁愛路一段619號,25.0764779,121.3899911,289341.4936,2774305.185
13,國泰世華商業銀行,萊爾富超商-林口麗園店,新北市,新北市林口區文化一路一段52號,25.06959,121.3714834,287476.5541,2773536.993
13,國泰世華商業銀行,萊爾富超商-板橋文聖店,新北市,新北市板橋區大同街29號,25.0272566,121.4776928,298208.0272,2768881.578
13,國泰世華商業銀行,萊爾富超商-板橋民仁店,新北市,新北市板橋區仁化街186號,25.0341219,121.4787519,298312.2231,2769642.389
13,國泰世華商業銀行,萊爾富超商-板橋民治店,新北市,新北市板橋區民治街57巷2號,25.0333895,121.4795916,298397.2483,2769561.564
13,國泰世華商業銀行,萊爾富超商-板橋玉川店,新北市,新北市板橋區四川路一段483號,24.997187,121.457203,296151.4364,2765543.803
13,國泰世華商業銀行,萊爾富超商-板橋合安店,新北市,新北市板橋區合安一路61號,24.9992537,121.4475819,295179.4852,2765769.479
13,國泰世華商業銀行,萊爾富超商-板橋江寧店,新北市,新北市板橋區江寧路三段49號,25.0320971,121.4716925,297600.6097,2769415.612
13,國泰世華商業銀行,萊爾富超商-板橋松翠店,新北市,新北市板橋區松江街52號,25.027263,121.4687923,297309.7868,2768879.148
13,國泰世華商業銀行,萊爾富超商-板橋海龍店,新北市,新北市板橋區新海路393號,25.0263135,121.4587578,296297.4629,2768770.509
13,國泰世華商業銀行,萊爾富超商-板橋稚暉店,新北市,新北市板橋區貴興路89號,25.0027448,121.4564539,296073.7463,2766159.153
13,國泰世華商業銀行,萊爾富超商-板橋僑興店,新北市,新北市板橋區僑中二街104巷1號,25.0078811,121.4458809,295004.6385,2766724.519
13,國泰世華商業銀行,萊爾富超商-板橋福康店,新北市,新北市板橋區僑中一街124巷11弄1號,25.0129259,121.445897,295004.425,2767283.307
13,國泰世華商業銀行,萊爾富超商-板橋翠華店,新北市,新北市板橋區翠華街6巷1號,25.0240848,121.4803512,298477.559,2768531.203
13,國泰世華商業銀行,萊爾富超商-泰山新民店,新北市,新北市泰山區新民路10號,25.0447421,121.4262787,293013.2312,2770801.031
13,國泰世華商業銀行,萊爾富超商-淡水五虎崗店,新北市,新北市淡水區英專路151號,25.176008,121.4496906,295327.1885,2785348.429
13,國泰世華商業銀行,萊爾富超商-淡水天元店,新北市,新北市淡水區北新路二段148號,25.1851218,121.4822832,298608.8375,2786369.304
13,國泰世華商業銀行,萊爾富超商-淡水屯山店,新北市,新北市淡水區淡金路五段98號,25.2362457,121.4564625,295987.1419,2792023.083
13,國泰世華商業銀行,萊爾富超商-淡水沙崙店,新北市,新北市淡水區沙崙路214號,25.1840606,121.4251648,292852.2303,2786232.358
13,國泰世華商業銀行,萊爾富超商-淡水後洲店,新北市,新北市淡水區後洲路一段50號,25.1994721,121.4282148,293154.2119,2787940.413
13,國泰世華商業銀行,萊爾富超商-淡水英才店,新北市,新北市淡水區清水街2號,25.1704994,121.4455491,294911.7531,2784736.873
13,國泰世華商業銀行,萊爾富超商-淡水莊園店,新北市,新北市淡水區濱海路一段221號,25.1892014,121.438271,294171.3628,2786806.023
13,國泰世華商業銀行,萊爾富超商-淡水新市店,新北市,新北市淡水區新市一路1段104巷6號,25.1858432,121.4305738,293396.7769,2786431.543
13,國泰世華商業銀行,萊爾富超商-淡水溪洲店,新北市,新北市淡水區新市二路二段52號,25.1954901,121.427519,293085.4916,2787499.116
13,國泰世華商業銀行,萊爾富超商-淡水櫻花店,新北市,新北市淡水區北新路二段17號,25.1859033,121.4777913,298155.7895,2786454.254
13,國泰世華商業銀行,萊爾富超商-新店天廈店,新北市,新北市新店區安民街336號,24.9751788,121.5173296,302230.1931,2763127.888
13,國泰世華商業銀行,萊爾富超商-新店全球店,新北市,新北市新店區寶橋路235巷128號,24.9837026,121.5518842,305715.0926,2764085.77
13,國泰世華商業銀行,萊爾富超商-新店名揚店,新北市,新北市新店區新和街77號,24.9862202,121.5205463,302550.2681,2764352.125
13,國泰世華商業銀行,萊爾富超商-新莊小胖店,新北市,新北市新莊區中港三街5號,25.0465301,121.4513129,295538.6548,2771007.268
13,國泰世華商業銀行,萊爾富超商-新莊中泉店,新北市,新北市新莊區中誠街161號,25.0472513,121.4484288,295247.373,2771086.184
13,國泰世華商業銀行,萊爾富超商-新莊幸運店,新北市,新北市新莊區幸福東路149號,25.0492884,121.4606659,296481.37,2771315.971
13,國泰世華商業銀行,萊爾富超商-新莊品莊店,新北市,新北市新莊區中原東路91號,25.0542749,121.4622661,296640.9461,2771868.85
13,國泰世華商業銀行,萊爾富超商-新莊巷口店,新北市,新北市新莊區思源路419巷1弄1號,25.0523852,121.4594832,296360.8687,2771658.582
13,國泰世華商業銀行,萊爾富超商-新莊美福店,新北市,新北市新莊區福美街98號,25.0570229,121.4608342,296495.4338,2772172.74
13,國泰世華商業銀行,萊爾富超商-新莊祐信店,新北市,新北市新莊區中信街20號,25.0509793,121.450783,295483.5441,2771499.904
13,國泰世華商業銀行,萊爾富超商-新莊莊美店,新北市,新北市新莊區中誠街55號,25.04788,121.450953,295501.8412,2771156.668
13,國泰世華商業銀行,萊爾富超商-新莊鼎豐店,新北市,新北市新莊區頭前路125號,25.0523844,121.4632811,296744.0743,2771659.8
13,國泰世華商業銀行,萊爾富超商-新莊福祐店,新北市,新北市新莊區福壽街188號,25.0531544,121.4580335,296214.3066,2771743.286
13,國泰世華商業銀行,萊爾富超商-新莊福慧店,新北市,新北市新莊區化成路519號,25.0637679,121.4649654,296909.6851,2772921.276
13,國泰世華商業銀行,萊爾富超商-新莊頭前店,新北市,新北市新莊區化成路414號,25.050858,121.466201,297039.2727,2771491.74
13,國泰世華商業銀行,萊爾富超商-新莊雙鳳店,新北市,新北市新莊區雙鳳路53號,25.0271158,121.4157107,291952.8601,2768845.351
13,國泰世華商業銀行,萊爾富超商-新莊瓊泰店,新北市,新北市新莊區瓊泰路59號,25.028578,121.443254,294731.9906,2769016.125
13,國泰世華商業銀行,萊爾富超商-瑞芳瑞濱店,新北市,新北市瑞芳區瑞濱路67號,25.1217193,121.827025,333399.3348,2779515.07
13,國泰世華商業銀行,萊爾富超商-樹林佳園店,新北市,新北市樹林區佳園路三段101巷80弄3號,24.9490465,121.3947716,289864.866,2760191.812
13,國泰世華商業銀行,萊爾富超商-樹林保安店,新北市,新北市樹林區保安街二段293-1號,25.0061999,121.412512,291637.1024,2766527.637
13,國泰世華商業銀行,萊爾富超商-樹林風櫃店,新北市,新北市樹林區備內街26號,24.9871541,121.4124924,291641.5419,2764418.049
13,國泰世華商業銀行,萊爾富超商-樹林慶園店,新北市,新北市樹林區柑園街二段278號,24.9521412,121.374085,287774.9258,2760528.676
13,國泰世華商業銀行,萊爾富超商-樹林樹工店,新北市,新北市樹林區保安街二段33號,24.9998934,121.4162723,292018.7995,2765830.265
13,國泰世華商業銀行,萊爾富超商-樹林樹園店,新北市,新北市樹林區柑園街一段190號,24.9567402,121.3953225,289918.0171,2761044.149
13,國泰世華商業銀行,萊爾富超商-蘆洲永平店,新北市,新北市蘆洲區永平街32巷22弄1號,25.0923486,121.4598127,296379.0608,2776085.248
13,國泰世華商業銀行,萊爾富超商-蘆洲光榮店,新北市,新北市蘆洲區光榮路68號,25.088584,121.4632132,296723.487,2775669.432
13,國泰世華商業銀行,萊爾富超商-蘆洲長樂店,新北市,新北市蘆洲區長樂路22號,25.085317,121.4637432,296778.1898,2775307.745
13,國泰世華商業銀行,萊爾富超商-蘆洲洲正店,新北市,新北市蘆洲區中正路185巷78弄1號,25.0842929,121.4660708,297013.3714,2775195.117
13,國泰世華商業銀行,萊爾富超商-蘆洲祐誠店,新北市,新北市蘆洲區永樂街38巷32號,25.0895408,121.4584318,296240.8295,2775773.767
13,國泰世華商業銀行,萊爾富超商-蘆洲得勝店,新北市,新北市蘆洲區得勝街108號,25.0834168,121.4727586,297688.3307,2775100.419
13,國泰世華商業銀行,萊爾富超商-蘆洲蘆鑫店,新北市,新北市蘆洲區中山一路293號,25.0791679,121.4716747,297580.6358,2774629.406
13,國泰世華商業銀行,萊爾富超商-鶯歌大哥店,新北市,新北市鶯歌區中正三路304號,24.9356717,121.3283312,283159.1023,2758692.531
13,國泰世華商業銀行,萊爾富超商-鶯歌東正店,新北市,新北市鶯歌區中正三路37號,24.9418661,121.3390315,284238.0523,2759381.29
13,國泰世華商業銀行,萊爾富超商-鶯歌鳳鳴店,新北市,新北市鶯歌區鶯桃路547號,24.9679081,121.3303252,283351.7994,2762263.597
13,國泰世華商業銀行,萊爾富超商-鶯歌龍正店,新北市,新北市鶯歌區尖山路188號,24.9473907,121.3443116,284769.7313,2759994.548
13,國泰世華商業銀行,新北市土城國民運動中心,新北市,新北市土城區金城路二段247之1號,24.9835198,121.4567578,296111.5945,2764029.819
13,國泰世華商業銀行,新店分行,新北市,新北市新店區中正路542號,24.9851,121.5337539,303884.1166,2764233.228
13,國泰世華商業銀行,新店捷運-七張站,新北市,新北市新店區北新路二段150號,24.9751965,121.5431453,304836.6175,2763140.033
13,國泰世華商業銀行,新店捷運-大坪林站,新北市,新北市新店區北新路三段190號,24.9831,121.5418,304697.2958,2764014.919
13,國泰世華商業銀行,新店捷運-大坪林站,新北市,新北市新店區北新路三段190號,24.9831,121.5418,304697.2958,2764014.919
13,國泰世華商業銀行,新店捷運-小碧潭站,新北市,新北市新店區中央路183號,24.9722485,121.5296364,303473.9913,2762808.108
13,國泰世華商業銀行,新店捷運-新店站,新北市,新北市新店區北宜路一段2號,24.9578555,121.5375837,304282.7078,2761217.031
13,國泰世華商業銀行,新店捷運-新店區公所站,新北市,新北市新店區北新路一段295號,24.967498,121.541192,304642.8065,2762286.524
13,國泰世華商業銀行,新板分行,新北市,新北市板橋區中山路一段156號,25.0114468,121.4651835,296951.6028,2767126.019
13,國泰世華商業銀行,新泰分行,新北市,新北市新莊區中正路387號,25.0344893,121.4457239,294979.0942,2769671.705
13,國泰世華商業銀行,新莊分行,新北市,新北市新莊區中正路245號,25.0355489,121.4501533,295425.6915,2769790.55
13,國泰世華商業銀行,新莊捷運-三重站,新北市,新北市三重區福祉里18鄰捷運路36號,25.0545947,121.482874,298720.112,2771911.536
13,國泰世華商業銀行,新莊捷運-三重站,新北市,新北市三重區福祉里18鄰捷運路36號,25.0545947,121.482874,298720.112,2771911.536
13,國泰世華商業銀行,新莊捷運-三重站無人銀行,新北市,新北市三重區福祉里18鄰捷運路36號,25.0545947,121.482874,298720.112,2771911.536
13,國泰世華商業銀行,新莊捷運-丹鳳站,新北市,新北市新莊區丹鳳里1鄰中正路624之1號,25.0288671,121.422435,292630.8685,2769041.432
13,國泰世華商業銀行,新莊捷運-先嗇宮站,新北市,新北市三重區中興里3鄰重新路五段515號,25.0462948,121.4713921,297564.8184,2770988.112
13,國泰世華商業銀行,新莊捷運-迴龍站,新北市,新北市新莊區雙鳳里5鄰中正路758號,25.025996,121.414229,291803.7069,2768720.859
13,國泰世華商業銀行,新莊捷運-迴龍站,新北市,新北市新莊區雙鳳里5鄰中正路758號,25.025996,121.414229,291803.7069,2768720.859
13,國泰世華商業銀行,新莊捷運-菜寮站,新北市,新北市三重區菜寮里1鄰重新路3段150號,25.0594539,121.491432,299581.6393,2772452.876
13,國泰世華商業銀行,新莊捷運-新莊站,新北市,新北市新莊區榮和里12鄰中正路138號,25.0361338,121.4521316,295625.1113,2769856.001
13,國泰世華商業銀行,新莊捷運-新莊站,新北市,新北市新莊區榮和里12鄰中正路138號,25.0361338,121.4521316,295625.1113,2769856.001
13,國泰世華商業銀行,新莊捷運-新莊站無人銀行,新北市,新北市新莊區榮和里12鄰中正路138號,25.0361338,121.4521316,295625.1113,2769856.001
13,國泰世華商業銀行,新莊捷運-臺北橋站,新北市,新北市三重區福星里4鄰重新路1段108號,25.063048,121.500932,300538.6561,2772854.494
13,國泰世華商業銀行,新莊捷運-輔大站,新北市,新北市新莊區營盤里19鄰中正路510之1號,25.035976,121.450478,295458.3005,2769837.966
13,國泰世華商業銀行,新莊捷運-輔大站,新北市,新北市新莊區營盤里19鄰中正路510之1號,25.035976,121.450478,295458.3005,2769837.966
13,國泰世華商業銀行,新莊捷運-頭前庄站,新北市,新北市新莊區源里2鄰思源路18號,25.0333333,121.45,295411.0372,2769545.089
13,國泰世華商業銀行,新莊捷運-頭前庄站,新北市,新北市新莊區源里2鄰思源路18號,25.0333333,121.45,295411.0372,2769545.089
13,國泰世華商業銀行,新樹分行,新北市,新北市新莊區新樹路499號,25.011866,121.4327872,293681.6101,2767161.618
13,國泰世華商業銀行,新蘆捷運-三民高中站,新北市,新北市蘆洲區三民路105號,25.0855962,121.4729956,297711.3929,2775341.905
13,國泰世華商業銀行,新蘆捷運-三和國中站,新北市,新北市三重區三和路四段107號,25.077349,121.48749,299176.7703,2774433.595
13,國泰世華商業銀行,新蘆捷運-三和國中站,新北市,新北市三重區三和路四段107號,25.077349,121.48749,299176.7703,2774433.595
13,國泰世華商業銀行,新蘆捷運-三重國小站,新北市,新北市三重區三和路三段5號,25.0706925,121.4967141,300109.9983,2773699.671
13,國泰世華商業銀行,新蘆捷運-徐匯中學站,新北市,新北市蘆洲區中山一路3號,25.08035,121.479925,298412.4403,2774763.271
13,國泰世華商業銀行,新蘆捷運-徐匯中學站,新北市,新北市蘆洲區中山一路3號,25.08035,121.479925,298412.4403,2774763.271
13,國泰世華商業銀行,新蘆捷運-蘆洲站,新北市,新北市蘆洲區三民路386號,25.0915536,121.4644714,296849.2705,2775998.797
13,國泰世華商業銀行,群益金鼎證券-新莊分公司,新北市,新北市新莊區中華路二段160號,25.051302,121.4535186,295759.4473,2771536.571
13,國泰世華商業銀行,福和分行,新北市,新北市永和區福和路353之1號,25.0072699,121.5146893,301950.1303,2766681.431
13,國泰世華商業銀行,學府分行,新北市,新北市土城區學府路一段122號,24.9875371,121.4552838,295961.2925,2764474.29
13,國泰世華商業銀行,樹林分行,新北市,新北市樹林區中山路一段164號,24.989413,121.422117,292612.388,2764671.242
13,國泰世華商業銀行,雙和分行,新北市,新北市中和區中和路102號,24.9995475,121.5023446,300707.2678,2765821.388
13,國泰世華商業銀行,寶橋分行,新北市,新北市新店區寶橋路96號,24.9755653,121.5466813,305193.4588,2763182.317
13,國泰世華商業銀行,蘆洲分行,新北市,新北市蘆洲區中正路79號,25.0833997,121.4700028,297410.3489,2775097.555
13,國泰世華商業銀行,全家超商-大同南山店,宜蘭縣,宜蘭縣大同鄉泰雅路七段137號,24.4406051,121.3803296,288562.6446,2703873.245
13,國泰世華商業銀行,全家超商-宜蘭大溪店,宜蘭縣,宜蘭縣頭城鎮大溪里濱海路五段470號,24.9409018,121.9006647,340958.9595,2759533.251
13,國泰世華商業銀行,全家超商-宜蘭內員山店,宜蘭縣,宜蘭縣員山鄉溫泉路10號,24.7496032,121.71346,322163.1353,2738231.733
13,國泰世華商業銀行,全家超商-宜蘭民族店,宜蘭縣,宜蘭縣宜蘭市民族路281號,24.751377,121.746961,325550.6547,2738446.287
13,國泰世華商業銀行,全家超商-宜蘭南澳店,宜蘭縣,宜蘭縣南澳鄉蘇花路二段335號,24.4653099,121.8025573,331358.9501,2706792.43
13,國泰世華商業銀行,全家超商-宜蘭南館店,宜蘭縣,宜蘭縣宜蘭市中山路三段20號,24.7550694,121.7522277,326081.1216,2738858.192
13,國泰世華商業銀行,全家超商-宜蘭國道店,宜蘭縣,宜蘭縣宜蘭市東港路一段250號,24.7487969,121.7804376,328938.3772,2738179.401
13,國泰世華商業銀行,全家超商-宜蘭嵐峰店,宜蘭縣,宜蘭縣宜蘭市嵐峰路1段110號,24.7424438,121.7527526,326141.9047,2737460.018
13,國泰世華商業銀行,全家超商-宜蘭進士店,宜蘭縣,宜蘭縣宜蘭市南橋路一號,24.7306307,121.7409133,324951.3807,2736145.018
13,國泰世華商業銀行,全家超商-宜蘭學府店,宜蘭縣,宜蘭縣宜蘭市女中路三段239號,24.7455741,121.7421797,325070.5227,2737800.902
13,國泰世華商業銀行,全家超商-宜蘭縣府店,宜蘭縣,宜蘭縣宜蘭市中山路一段346號,24.730438,121.7653617,327424.8144,2736137.275
13,國泰世華商業銀行,全家超商-頭城省道店,宜蘭縣,宜蘭縣頭城鎮二城里青雲路一段1號,24.837922,121.79079,329928.3868,2748057.41
13,國泰世華商業銀行,全家超商-礁溪仁愛店,宜蘭縣,宜蘭縣礁溪鄉仁愛路16號,24.8283712,121.7710068,327934.717,2746988.058
13,國泰世華商業銀行,全家超商-礁溪健康店,宜蘭縣,宜蘭縣礁溪鄉健康路50號,24.8301487,121.7741339,328249.7052,2747186.734
13,國泰世華商業銀行,全家超商-羅東民族店,宜蘭縣,宜蘭縣羅東鎮公園路50號,24.6739771,121.7685891,327786.375,2729885.273
13,國泰世華商業銀行,全家超商-羅東金鼎店,宜蘭縣,宜蘭縣羅東鎮興東路8之1號,24.6773889,121.7684248,327767.63,2730263.083
13,國泰世華商業銀行,全家超商-蘇澳國道店,宜蘭縣,宜蘭縣蘇澳鎮蘇新路101號,24.6195397,121.8147862,332497.7931,2723882.544
13,國泰世華商業銀行,全聯_頭城青雲店,宜蘭縣,宜蘭縣頭城鎮青雲路三段178號,24.857274,121.825307,333404.34,2750221.643
13,國泰世華商業銀行,全聯_蘇澳新榮,宜蘭縣,宜蘭縣蘇澳鎮新榮路15號,24.6209864,121.8342393,334466.5544,2724054.596
13,國泰世華商業銀行,全聯-冬山店,宜蘭縣,宜蘭縣冬山鄉冬山路一段837號,24.6313936,121.7959401,330581.9272,2725184.346
13,國泰世華商業銀行,全聯-宜蘭三星店,宜蘭縣,宜蘭縣三星鄉中山路30-1號,24.6677355,121.6522916,316019.2095,2729133.013
13,國泰世華商業銀行,全聯－宜蘭三清,宜蘭縣,宜蘭縣宜蘭市三清路96號,24.755976,121.746228,325473.7352,2738955.288
13,國泰世華商業銀行,全聯-宜蘭五結,宜蘭縣,宜蘭縣五結鄉五結路二段450號,24.6847967,121.7966899,330623.5243,2731099.915
13,國泰世華商業銀行,全聯-宜蘭北門店,宜蘭縣,宜蘭縣宜蘭市中山路三段95號,24.7580127,121.7526288,326119.8973,2739184.428
13,國泰世華商業銀行,全聯－宜蘭校舍,宜蘭縣,宜蘭縣宜蘭市校舍路116號,24.7515027,121.7616803,327039.4035,2738468.417
13,國泰世華商業銀行,全聯-宜蘭泰山店,宜蘭縣,宜蘭縣宜蘭市泰山路332號,24.7505483,121.7355705,324399.0252,2738348.256
13,國泰世華商業銀行,全聯－宜蘭健康,宜蘭縣,宜蘭縣宜蘭市健康路二段70號,24.7479357,121.7514446,326006.2541,2738067.597
13,國泰世華商業銀行,全聯－宜蘭嵐峰,宜蘭縣,宜蘭縣宜蘭市嵐峰路一段50號,24.7428667,121.7545617,326324.6462,2737507.867
13,國泰世華商業銀行,全聯－宜蘭復興,宜蘭縣,宜蘭縣宜蘭市復興路二段36號,24.748898,121.748904,325748.6876,2738172.777
13,國泰世華商業銀行,全聯-宜蘭新生店,宜蘭縣,宜蘭縣宜蘭市中山路五段129號,24.7700981,121.7566576,326519.9748,2740525.31
13,國泰世華商業銀行,全聯-宜蘭聖後,宜蘭縣,宜蘭縣宜蘭市聖後街68號,24.75856,121.7570637,326568.1189,2739247.524
13,國泰世華商業銀行,全聯－宜蘭縣礁溪,宜蘭縣,宜蘭縣礁溪鄉六結村育才路1號,24.8211055,121.770254,327863.1624,2746182.838
13,國泰世華商業銀行,全聯-宜蘭頭城,宜蘭縣,宜蘭縣頭城鎮開蘭路149號,24.85895,121.823985,333269.6121,2750406.481
13,國泰世華商業銀行,全聯－羅東中正,宜蘭縣,宜蘭縣羅東鎮中正南路88號,24.669787,121.771683,328102.1202,2729422.92
13,國泰世華商業銀行,全聯－羅東光榮,宜蘭縣,宜蘭縣羅東鎮光榮路200號,24.674102,121.7779094,328729.6113,2729904.422
13,國泰世華商業銀行,全聯-羅東店,宜蘭縣,宜蘭縣羅東鎮純精路一段8號,24.6690403,121.7666664,327594.8316,2729337.368
13,國泰世華商業銀行,全聯－羅東南門,宜蘭縣,宜蘭縣羅東鎮南門路86號,24.6730433,121.7675059,327677.322,2729781.229
13,國泰世華商業銀行,全聯－羅東倉前,宜蘭縣,宜蘭縣羅東鎮倉前路49號,24.6802187,121.7710825,328034.849,2730578.031
13,國泰世華商業銀行,全聯-羅東站前,宜蘭縣,宜蘭縣羅東鎮站前路18號,24.6771858,121.7738317,328314.9783,2730243.662
13,國泰世華商業銀行,全聯-羅東純精店,宜蘭縣,宜蘭縣羅東鎮純精路2段230號,24.6790194,121.7640978,327328.6978,2730441.238
13,國泰世華商業銀行,全聯-羅東培英,宜蘭縣,宜蘭縣羅東鎮培英路2號,24.6773043,121.7630274,327221.4226,2730250.664
13,國泰世華商業銀行,全聯-蘇澳中山店,宜蘭縣,宜蘭縣蘇澳鎮中山路一段157號,24.5958234,121.8472308,335799.1668,2721275.484
13,國泰世華商業銀行,宜蘭分行,宜蘭縣,宜蘭縣宜蘭市神農路一段105號,24.749535,121.7503038,325889.8903,2738244.109
13,國泰世華商業銀行,國壽羅東大樓,宜蘭縣,宜蘭縣羅東鎮公正路157號,24.6785504,121.7697348,327899.4908,2730392.478
13,國泰世華商業銀行,國壽蘇澳大樓,宜蘭縣,宜蘭縣蘇澳鎮蘇港路195號,24.5940881,121.8464549,335721.7694,2721082.792
13,國泰世華商業銀行,萊爾富超商_宜蘭大坡路店,宜蘭縣,宜蘭縣宜蘭市大坡路一段80號,24.7696279,121.7552824,326381.1847,2740472.46
13,國泰世華商業銀行,萊爾富超商-三星聖嘉民店,宜蘭縣,宜蘭縣三星鄉三星路二段265巷100號,24.6650043,121.7034259,321196.2874,2728856.056
13,國泰世華商業銀行,萊爾富超商-五結傳中店,宜蘭縣,宜蘭縣五結鄉五濱路二段201號,24.685587,121.824053,333392.2161,2731203.811
13,國泰世華商業銀行,萊爾富超商-五結新洋店,宜蘭縣,宜蘭縣五結鄉中興路三段364號,24.6923711,121.763679,327278.0796,2731919.884
13,國泰世華商業銀行,萊爾富超商-冬山香南店,宜蘭縣,宜蘭縣冬山鄉香南路355號,24.6306279,121.7910244,330084.7231,2725096.662
13,國泰世華商業銀行,萊爾富超商-車麗屋宜蘭中山店,宜蘭縣,宜蘭縣宜蘭市中山路五段327號,24.7744192,121.7579088,326643.8591,2741004.637
13,國泰世華商業銀行,萊爾富超商-宜蘭公正店,宜蘭縣,宜蘭縣羅東鎮公正路342號,24.6809677,121.7604934,326962.7129,2730655.011
13,國泰世華商業銀行,萊爾富超商-宜蘭好運店,宜蘭縣,宜蘭縣宜蘭市校舍路161號,24.7504111,121.7589971,326768.6741,2738345.999
13,國泰世華商業銀行,萊爾富超商-宜蘭宜中店,宜蘭縣,宜蘭縣宜蘭市民族路396號,24.75011,121.743506,325201.9517,2738304.046
13,國泰世華商業銀行,萊爾富超商-宜蘭宜兆店,宜蘭縣,宜蘭縣宜蘭市復興路一段88號,24.748954,121.751084,325969.1602,2738180.188
13,國泰世華商業銀行,萊爾富超商-宜蘭青蔥店,宜蘭縣,宜蘭縣三星鄉月眉村三星路四段436號,24.6667548,121.6539795,316190.5662,2729025.202
13,國泰世華商業銀行,萊爾富超商-宜蘭南澳店,宜蘭縣,宜蘭縣蘇澳鎮蘇花路二段268號,24.4644705,121.8006285,331163.9484,2706698.324
13,國泰世華商業銀行,萊爾富超商-宜蘭陽明店,宜蘭縣,宜蘭縣宜蘭市陽明二路78號,24.7502886,121.7636454,327238.9198,2738335.046
13,國泰世華商業銀行,萊爾富超商-宜蘭黃龍店,宜蘭縣,宜蘭縣宜蘭市建軍路46號,24.7532859,121.737152,324557.3577,2738652.345
13,國泰世華商業銀行,萊爾富超商-宜蘭新馬店,宜蘭縣,宜蘭縣蘇澳鎮馬賽路439號,24.6189876,121.8288415,333921.3374,2723829.896
13,國泰世華商業銀行,萊爾富超商-宜蘭隘城店,宜蘭縣,宜蘭縣蘇澳鎮海山西路270號,24.6127947,121.8322818,334273.8393,2723146.051
