學校代碼,學校名稱,lat,lng,TWD97_X,TWD97_Y
114662,市立大山國小,23.1910682,120.2205287,170205.8161,2565654.675
114663,市立安業國小,23.1602698,120.2466662,172863.9616,2562229.902
114664,市立北勢國小,24.2169352,120.5715381,206480.7159,2679115.167
134659,縣立佳佐國小,22.5716642,120.5955033,208404.1937,2496909.88
134661,縣立赤山國小,22.5917921,120.61431,210343.9347,2499133.501
134662,縣立內埔國小,22.610098,120.5656377,205345.3636,2501174.266
134664,縣立僑智國小,22.594345,120.556629,204414.023,2499432.667
134665,縣立崇文國小,22.6669074,120.6000613,208901.2276,2507454.854
134666,縣立新生國小,25.0296774,121.5332977,303818.6322,2769170.664
134667,縣立榮華國小,22.660784,120.564321,205226.4238,2506787.129
134668,縣立黎明國小,24.7519701,121.7642722,327301.2797,2738521.65
134669,縣立隘寮國小,22.7026175,120.6360982,212614.1986,2511399.525
134670,縣立泰安國小,22.6307804,120.5941052,208278.2425,2503456.17
134671,縣立東勢國小,24.2582831,120.8296457,232702.6313,2683638.288
134672,縣立豐田國小,24.3246182,120.8235766,232095.6943,2690985.781
134673,縣立富田國小,22.6158382,120.5400221,202713.8738,2501817.78
134674,縣立竹田國小,22.5830306,120.5435663,203067.1047,2498183.879
134675,縣立西勢國小,23.0187385,120.2753033,175718.5606,2546541.798
134676,縣立大明國小,24.2285783,120.6433435,213777.4215,2680384.163
134677,縣立新埤國小,22.4706497,120.5516021,203856.089,2485737.572
134678,縣立大成國小,24.0912033,120.5475412,203998.2974,2665197.833
134679,縣立萬隆國小,22.5082056,120.5875335,207565.2307,2489885.441
134680,縣立餉潭國小,22.475525,120.610406,209908.979,2486260.487
134681,縣立枋寮國小,24.8368194,121.0516139,255216.7672,2747704.57
134682,縣立僑德國小,22.3630062,120.6003922,208845.3607,2473804.351
134683,縣立建興國小,22.3865996,120.6018772,209005.2091,2476416.354
134684,縣立東海國小,22.7525472,121.1401512,264393.2851,2516889.185
134686,縣立東港國小,22.4646486,120.4506775,193467.459,2485107.639
134687,縣立東隆國小,22.4646486,120.4506775,193467.459,2485107.639
134688,縣立海濱國小,22.4646865,120.442588,192634.9396,2485114.909
134689,縣立以栗國小,22.4626446,120.4613342,194563.4003,2484881.759
134690,縣立大潭國小,22.4563429,120.495721,198100.0267,2484171.675
134691,縣立新園國小,22.7650799,121.0627123,256439.8532,2518271.481
134692,縣立仙吉國小,22.544125,120.461349,194597.3885,2493904.041
134693,縣立烏龍國小,22.487819,120.458046,194235.0692,2487670.52
134694,縣立港西國小,25.1365059,121.740201,324634.4602,2781102.135
134695,縣立鹽洲國小,22.4880525,120.440264,192405.4273,2487703.104
134696,縣立琉球國小,22.3370729,120.3685013,184950.8782,2471014.554
134697,縣立天南國小,22.330323,120.363317,184413.6844,2470269.393
134698,縣立全德國小,22.3459217,120.3693545,185042.8664,2471994.001
134699,縣立白沙國小,24.047521,120.5451958,203744.1738,2660360.767
134700,縣立崁頂國小,22.513575,120.5119779,199793.8465,2490503.374
134701,縣立港東國小,22.5089317,120.4823944,196748.555,2489999.451
134702,縣立力社國小,22.5387314,120.5090177,199498.4503,2493289.92
134703,縣立林邊國小,22.4324771,120.5184162,200427.3576,2481521.385
134704,縣立仁和國小,24.8967059,121.2776433,278048.7696,2754365.212
134705,縣立竹林國小,24.6886931,121.766069,327522.213,2731513.844
164609,縣立五德國小,23.5277944,119.5906979,106087.0696,2603435.94
164610,縣立時裡國小,23.52687,119.568359,103804.5557,2603356.134
164611,縣立風櫃國小,23.5401219,119.5451647,101450.5529,2604847.804
164612,縣立虎井國小,23.48589,119.515093,98317.41887,2598872.242
164614,縣立成功國小,25.0856724,121.457378,296135.9843,2775344.922
164615,縣立西溪國小,23.582114,119.6417939,111362.5022,2609402.172
164616,縣立湖西國小,23.9604072,120.4676583,195821.6204,2650740.561
164618,縣立龍門國小,23.565487,119.6687169,114093.8654,2607534.728
164619,縣立隘門國小,23.5645249,119.635537,110705.1949,2607460.031
164620,縣立沙港國小,23.5946533,119.6165763,108801.5243,2610815.712
164621,縣立中屯國小,23.61109,119.6091909,108065.3343,2612643.61
164623,縣立講美國小,23.6324855,119.5967537,106819.1836,2615025.869
164625,縣立赤崁國小,23.6656357,119.5979182,106974.0709,2618696.577
164627,縣立鳥嶼國小,23.6622809,119.6597909,113283.0003,2618264.341
164628,縣立吉貝國小,23.741108,119.614099,108706.1945,2627040.138
164629,縣立後寮國小,23.9205588,120.3415225,182963.3872,2646381.481
164630,縣立合橫國小,23.638381,119.531049,100120.7097,2615746.281
164631,縣立竹灣國小,23.635283,119.5218277,99176.15404,2615412.83
164633,縣立大池國小,23.6137223,119.5130049,98250.94656,2613033.953
164634,縣立池東國小,23.6011531,119.5064228,97564.59655,2611648.699
164636,縣立內垵國小,23.2068615,119.4285193,89136.45224,2568059.25
164637,縣立外垵國小,23.5672796,119.4812743,94957.71596,2607923.629
164638,縣立望安國小,23.360288,119.4971491,96339.07616,2584978.974
164639,縣立將軍國小,23.2152088,120.136466,161615.7947,2568376.709
164641,縣立花嶼國小,23.3999585,119.3227508,78555.22602,2589569.619
164643,縣立七美國小,23.2068615,119.4285193,89136.45224,2568059.25
164644,縣立雙湖國小,23.2128153,119.4284084,89132.22872,2568718.844
164645,縣立文澳國小,23.564528,119.5827395,105314.4871,2607512.7
164646,縣立文光國小,23.541696,120.189052,167201.401,2604502.825
171306,私立二信高中附設國小部,25.143902,121.771516,327787.3847,2781939.099
171308,私立聖心高中附設國小部,25.1353145,121.7338675,323996.5489,2780966.674
173601,市立中正國小,25.0506621,121.5393708,304422.2593,2771497.474
173602,市立正濱國小,25.1466438,121.7706334,327696.6581,2782242.301
173603,市立忠孝國小,25.0429269,121.5315325,303634.7289,2770637.55
173604,市立和平國小,24.17115,120.8957071,239403.1499,2673981.659
173605,市立八斗國小,25.1387135,121.7977897,330439.9146,2781379.78
173606,市立東信國小,25.1312703,121.7602397,326658.3061,2780533.426
173607,市立中興國小,25.0358446,121.5521443,305717.8202,2769861.4
173608,市立深澳國小,25.1291718,121.7832959,328984.6054,2780314.275
173609,市立月眉國小,23.5201903,120.3515267,183780.014,2602036.777
173610,市立東光國小,22.6482777,120.3390272,182066.82,2505487.636
173611,市立仁愛國小,25.0358446,121.5521443,305717.8202,2769861.4
173612,市立信義國小,25.031566,121.563181,306833.5466,2769392.066
173613,市立成功國小,25.0856724,121.457378,296135.9843,2775344.922
14669,市立雙峰國小,24.9513603,121.5754065,308105.0076,2760513.244
34529,市立仁美國中附設華德福國小部,24.9240144,121.184162,268600.7485,2757373.902
44684,縣立東興國小,24.8048308,121.0322829,253263.7645,2744160.939
74631,縣立新庄國小,24.1044444,120.5336111,202586.8707,2666668.934
94626,縣立重興國小,23.764677,120.579452,207135.0681,2629025.569
114665,市立港尾國小,23.205012,120.207288,168858.7272,2567206.179
134706,縣立崎峰國小,22.4259162,120.4942622,197938.5331,2480803.084
173614,市立南榮國小,25.1190551,121.744164,325044.7256,2779171.313
383613,市立明道國小,24.9873333,121.5625578,306790.9929,2764492.351
94627,縣立九芎國小,23.7444056,120.6020284,209429.9431,2626773.98
94628,縣立成功國小,25.0856724,121.457378,296135.9843,2775344.922
94629,縣立林中國小,23.7543081,120.6147445,210729.2322,2627867.067
94630,縣立民生國小,24.0841236,120.5423543,203468.3792,2664415.46
94631,縣立斗南國小,23.680109,120.4792741,196889.8809,2619693.779
94632,縣立大東國小,22.6239648,120.3622831,184445.5427,2502784.97
94633,縣立石龜國小,23.6419268,120.4822778,197180.907,2615464.162
94634,縣立重光國小,23.6571371,120.5113453,200152.2472,2617138.18
94635,縣立文安國小,23.6916182,120.4804341,197012.8377,2620967.942
94636,縣立僑真國小,23.6675256,120.4748894,196437.5377,2618301.862
94637,縣立莿桐國小,23.7573224,120.4986329,198894.4671,2628237.78
94638,縣立饒平國小,23.7776992,120.5213156,201214.2044,2630486.471
94639,縣立大美國小,23.7371442,120.5140898,200462.4195,2625997.652
94640,縣立六合國小,23.768463,120.563331,205493.1796,2629449.807
94641,縣立僑和國小,23.7631721,120.4927459,198296.6917,2628887.742
94642,縣立育仁國小,24.156812,120.690612,218560.5274,2672424.522
94643,縣立大埤國小,23.6446785,120.4315531,192006.9696,2615788.573
94644,縣立舊庄國小,25.040298,121.6195187,312514.59,2770384.108
94645,縣立仁和國小,24.8967059,121.2776433,278048.7696,2754365.212
94646,縣立嘉興國小,24.7051821,121.2105623,271304.6246,2733140.007
94647,縣立聯美國小,23.650377,120.399956,188786.0018,2616432.845
94648,縣立虎尾國小,23.7134647,120.4321899,192102.2577,2623406.128
94649,縣立立仁國小,23.7057483,120.4280939,191681.1625,2622553.233
94650,縣立大屯國小,23.7022542,120.3883456,187626.1568,2622183.103
94651,縣立中溪國小,23.7262028,120.4634984,195300.0625,2624804.454
94652,縣立光復國小,24.754525,121.747082,325560.9898,2738795.04
94653,縣立中正國小,24.8365624,121.0190117,251921.5717,2747675.252
94654,縣立平和國小,24.0720502,120.53547,202763.9773,2663080.621
94655,縣立廉使國小,23.7165145,120.4209063,190953.0524,2623748.515
94656,縣立惠來國小,24.164657,120.649071,214341.3478,2673303.317
94657,縣立拯民國小,23.709425,120.407803,189613.6865,2622968.867
94658,縣立安慶國小,23.703096,120.433476,192228.8347,2622257.307
94659,縣立土庫國小,23.6763322,120.3887924,187659.4161,2619312.125
94660,縣立馬光國小,23.7051861,120.3521749,183938.9987,2622524.102
94661,縣立埤腳國小,23.6694985,120.349334,183631.2611,2618573.109
94662,縣立後埔國小,25.0031578,121.4633736,296772.0635,2766207.269
94663,縣立秀潭國小,23.6567751,120.3495773,183649.6584,2617163.915
94664,縣立新庄國小,24.1044444,120.5336111,202586.8707,2666668.934
94665,縣立宏崙國小,23.6868796,120.3488907,183594.8279,2620498.227
94666,縣立褒忠國小,23.7004339,120.3099637,179631.8887,2622018.009
94667,縣立龍巖國小,23.722427,120.307639,179406.6505,2624454.862
94668,縣立復興國小,24.989664,121.501898,300666.2388,2764726.48
94669,縣立潮厝華德福實小,23.7196744,120.3383222,182533.8,2624135.143
94670,縣立東勢國小,23.6741528,120.2574598,174262.3251,2619134.312
114667,市立紀安國小,23.151131,120.2378924,171960.2562,2561222.527
114668,市立佳里國小,23.1642878,120.1726507,165287.4768,2562715.989
114669,市立佳興國小,23.1896001,120.1919429,167278.4631,2565508.06
114670,市立延平國小,25.0666472,121.5124288,301697.0689,2773257.507
114671,市立塭內國小,23.1253948,120.1652448,164504.4808,2558413.183
114672,市立子龍國小,23.174093,120.201591,168256.7717,2563785.305
114673,市立仁愛國小,25.0358446,121.5521443,305717.8202,2769861.4
114674,市立通興國小,23.143924,120.157699,163743.4553,2560469.608
114675,市立西港國小,23.1228784,120.1994959,168011.1072,2558114.848
114676,市立港東國小,23.1228608,120.2092578,169010.9703,2558107.446
114677,市立西港區成功國小,23.1214944,120.1807278,166087.898,2557972.252
114678,市立後營國小,23.140121,120.2145768,169566.0684,2560015.933
114680,市立松林國小,24.86971,120.9911206,249102.7705,2751346.563
114681,市立七股國小,23.139372,120.138512,161775.5134,2559976.987
114682,市立後港國小,23.1842219,120.1369173,161641.6232,2564944.807
114683,市立竹橋國小,23.101839,120.1591107,163861.1657,2555808.155
114684,市立三股國小,23.101872,120.116919,159538.9308,2555837.326
114685,市立光復生態實驗小學,23.148821,120.107068,158561.5837,2561042.786
114686,市立篤加國小,23.1597328,120.1348257,161411.3682,2562234.055
114688,市立龍山國小,25.0356648,121.4961552,300067.8415,2769819.611
114689,市立建功國小,24.8006178,120.9991722,249916.3075,2743693.926
114691,市立大文國小,23.1504943,120.1532287,163289.8747,2561199.878
114692,市立樹林國小,24.9898163,121.4180796,292204.6731,2764714.65
114693,市立將軍國小,23.2152088,120.136466,161615.7947,2568376.709
114694,市立漚汪國小,23.198641,120.159502,163963.0815,2566528.1
114695,市立苓和國小,23.2190428,120.1616517,164196.1738,2568786.209
114696,市立鯤鯓國小,23.1884908,120.0885395,156691.6087,2565447.766
114697,市立長平國小,23.218341,120.10679,158580.3685,2568741.943
114699,市立北門國小,24.813708,120.965668,246529.321,2745144.219
114700,市立蚵寮國小,22.7331559,120.2479599,172754.3788,2514931.103
114701,市立文山國小,24.1493214,120.6153696,210912.1769,2671613.881
114702,市立錦湖國小,25.0711096,121.6106806,311607.3244,2773792.955
114703,市立雙春國小,23.301079,120.125059,160505.5538,2577893.431
114705,市立三慈國小,23.2386056,120.1098764,158910.0297,2570984.216
114706,市立學甲國小,23.2363663,120.175293,165603.3015,2570696.695
114707,市立中洲國小,23.2454889,120.1599642,164040.391,2571715.965
114708,市立宅港國小,23.2869204,120.2011678,168282.1587,2576280.459
114709,市立頂洲國小,23.2869306,120.2011867,168284.0984,2576281.578
114710,市立東陽國小,23.22876,120.183858,166475.1119,2569849.391
114711,市立下營國小,23.2314709,120.2616162,174434.8211,2570107.021
114712,市立中營國小,23.2137363,120.2764331,175941.4385,2568135.421
114713,市立賀建國小,23.2546066,120.2963385,178000.7983,2572651.477
114714,市立甲中國小,23.2502055,120.2724831,175557.3622,2572176.125
114716,市立東興國小,24.1560468,120.6530707,214745.406,2672348.717
134707,縣立水利國小,22.4189847,120.5050591,199047.4744,2480031.871
134708,縣立南州國小,23.853154,120.491806,198236.5692,2638853.341
134709,縣立同安國小,25.0218407,121.2979808,280072.949,2768229.759
134710,縣立溪北國小,22.4952536,120.5110353,199690.2464,2488474.981
134711,縣立佳冬國小,22.421479,120.551877,203868.1198,2480292.93
134712,縣立塭子國小,22.4093947,120.5256152,201160.3396,2478963.166
134713,縣立羌園國小,22.426916,120.526142,201220.6957,2480903.087
134714,縣立昌隆國小,25.0509984,121.4559874,296008.6628,2771503.78
134715,縣立大新國小,24.145955,120.646959,214121.5185,2671232.595
134716,縣立玉光國小,22.426769,120.5646737,205187.1881,2480874.803
134717,縣立恆春國小,22.005843,120.7465053,223827.2206,2434225.725
134718,縣立僑勇國小,22.0087399,120.74378,223546.3754,2434546.939
134720,縣立山海國小,21.983719,120.715535,220625.0312,2431781.778
134721,縣立大光國小,23.0126359,120.2177672,169817.2538,2545896.323
134722,縣立水泉國小,21.9403083,120.7324546,222363.8309,2426972.213
134723,縣立大平國小,22.0234861,120.7209958,221196.9712,2436183.761
134724,縣立墾丁國小,21.9433122,120.8005936,229402.7227,2427294.085
134725,縣立車城國小,22.0749358,120.7150563,220594.4379,2441881.447
134729,縣立滿州國小,22.0202212,120.8384043,233317.2998,2435804.796
134730,縣立長樂國小,22.0750576,120.8288973,232342.6271,2441877.362
134731,縣立永港國小,24.9421332,121.2299599,273223.0516,2759387.81
134735,縣立楓港國小,22.1906401,120.6925393,218296.6184,2454696.991
134736,縣立加祿國小,22.330346,120.620937,210952.1458,2470182.559
134737,縣立地磨兒國小,22.7151403,120.654127,214469.6526,2512781.751
134740,縣立青山國小,23.9448296,120.60237,209527.0402,2648970.182
134741,縣立青葉國小,22.8380165,120.6390228,212951.2227,2526391.697
134742,縣立口社國小,22.7661628,120.6445917,213503.6626,2518433.83
134744,縣立佳義國小,22.6531898,120.630596,212035.3142,2505927.788
134746,縣立北葉國小,22.705515,120.6454869,213579.5308,2511718.033
134748,縣立霧臺國小,22.744821,120.731317,222405.1187,2516051.875
134751,縣立武潭國小,22.5786473,120.6344731,212413.5286,2497672.772
134752,縣立泰武國小,22.606034,120.610658,209972.5556,2500711.471
134753,縣立萬安國小,22.6265806,120.6381833,212807.9274,2502979.448
134754,縣立來義國小,22.5278031,120.64929,213923.9202,2492039.228
134755,縣立望嘉國小,22.463106,120.62231,211130.5039,2484882.229
134756,縣立文樂國小,22.4929811,120.6237423,211286.2144,2488189.851
134757,縣立南和國小,24.4480695,120.7208047,221693.3656,2704675.542
134758,縣立古樓國小,22.527769,120.626997,211630.7001,2492041.002
134759,縣立春日國小,23.4523213,121.392933,290145.2111,2594426.213
134760,縣立力里國小,22.4277717,120.6284388,211751.5607,2480968.195
134761,縣立古華國小,22.3610376,120.6259221,211474.1095,2473579.622
134762,縣立楓林國小,22.1995005,120.7065073,219738.817,2455675.187
134763,縣立丹路國小,22.2033133,120.7512782,224355.7301,2456089.097
134764,縣立內獅國小,22.3045544,120.6426991,213187.1514,2467321.309
173616,市立安樂國小,25.1318199,121.7308276,323692.1195,2780577.914
173617,市立西定國小,25.1365046,121.7318292,323790.3027,2781097.384
173618,市立武崙國小,25.1389707,121.7061312,321197.6585,2781356.74
173619,市立中和國小,24.9999388,121.5015935,300631.2893,2765864.449
173620,市立仙洞國小,25.1472079,121.7471022,325323.7657,2782291.432
173621,市立中山國小,25.0635936,121.5260193,303069.5049,2772924.537
173622,市立港西國小,25.1365059,121.740201,324634.4602,2781102.135
173623,市立中華國小,25.149341,121.738735,324478.8493,2782523.067
173625,市立德和國小,25.1548786,121.7306696,323662.3468,2783132.034
173626,市立七堵國小,25.0978817,121.7137156,321986.4701,2776809.373
173627,市立華興國小,24.8741105,121.020391,252060.3597,2751834.087
173628,市立五堵國小,25.0796123,121.6942516,320033.6357,2774775.469
173629,市立堵南國小,25.083334,121.6920705,319811.4962,2775186.587
173630,市立瑪陵國小,25.1101292,121.6887504,319461.4422,2778152.938
173631,市立復興國小,24.989664,121.501898,300666.2388,2764726.48
173632,市立尚仁國小,25.1109348,121.7275213,323371.1926,2778262.683
173633,市立建德國小,24.9766879,121.3149824,281800.4222,2763232.387
173634,市立八堵國小,25.1083778,121.7326845,323893.4614,2777982.262
173635,市立暖暖國小,25.1007571,121.7373537,324368.9904,2777140.686
173636,市立暖江國小,25.1054134,121.7377696,324408.1216,2777656.69
173637,市立碇內國小,25.0984879,121.7540088,326050.2775,2776898.603
173638,市立隆聖國小,25.1562636,121.69349,319913.1807,2783265.647
173639,市立長興國小,22.9904249,120.2605322,174188.6487,2543413.931
173640,市立長樂國小,25.1252597,121.7110157,321698.173,2779840.57
173641,市立深美國小,25.137193,121.778441,328489.9087,2781199.953
173642,市立暖西國小,25.0929404,121.7355524,324192.0211,2776273.846
180301,國立科學工業園區高中附設國小部,24.777184,121.016432,251661.6247,2741098.529
180601,國立清華大學附小,24.7993532,120.9617019,246127.9354,2743554.403
181601,私立曙光國小,24.812185,120.971485,247117.336,2744975.398
181603,私立新竹市康橋國(中)小,24.768817,120.966208,246582.6809,2740172.136
183601,市立新竹國小,24.7968093,120.966368,246599.6242,2743272.519
183602,市立北門國小,24.813708,120.965668,246529.321,2745144.219
183603,市立民富國小,24.8084101,120.9605054,246007.2554,2744557.57
183604,市立東門國小,25.0386417,121.5208757,302561.2027,2770158.718
183605,市立西門國小,24.8026873,120.9599958,245955.5512,2743923.734
183606,市立竹蓮國小,24.7958126,120.973793,247350.3104,2743161.962
183607,市立東園國小,25.022978,121.497962,300255.3389,2768415.027
183608,市立三民國小,24.812821,120.981334,248113.0096,2745045.668
183609,市立龍山國小,25.0356648,121.4961552,300067.8415,2769819.611
183610,市立關東國小,24.7845034,121.0215176,252175.7595,2741909.287
183611,市立載熙國小,24.8194594,120.9623412,246193.1849,2745781.328
183612,市立南寮國小,24.8385578,120.9397378,243909.2088,2747897.473
183613,市立建功國小,24.8006178,120.9991722,249916.3075,2743693.926
183614,市立水源國小,25.1858379,121.4765516,298030.866,2786446.567
383614,市立萬芳國小,25.0007508,121.5672899,307262.4975,2765980.534
383615,市立力行國小,24.1508403,120.6941378,218917.3707,2671762.366
383616,市立萬興國小,24.9898808,121.5764222,308189.4544,2764780.403
383617,市立萬福國小,25.0048669,121.536754,304178.3247,2766423.902
383618,市立興華國小,24.9999707,121.5590765,306433.7724,2765890.681
383619,市立辛亥國小,25.0064439,121.5591405,306437.2752,2766607.714
393601,市立南港國小,25.0571037,121.6105787,311604.0482,2772241.519
393602,市立舊莊國小,25.040298,121.6195187,312514.59,2770384.108
393603,市立玉成國小,25.053584,121.594745,310008.1909,2771844.537
393604,市立成德國小,25.0470902,121.5868725,309216.9782,2771121.775
393605,市立胡適國小,25.0420044,121.6174933,312309.3429,2770572.186
393606,市立東新國小,25.056042,121.60211,310750.1057,2772120.089
393607,市立修德國小,25.0657224,121.489854,299419.9142,2773146.631
400144,國立臺灣戲曲學院(國小),25.0819234,121.586525,309165.1806,2774979.975
403601,市立內湖國小,25.0792037,121.5802502,308533.4951,2774675.99
403602,市立碧湖國小,25.0841216,121.5914025,309656.1398,2775225.607
403603,市立潭美國小,25.0591539,121.5810973,308628.4933,2772455.511
403604,市立東湖國小,25.0692279,121.6161245,312157.4851,2773587.016
403605,市立西湖國小,25.0838153,121.5657018,307063.7371,2775180.58
403606,市立康寧國小,25.0799917,121.5948556,310006.4834,2774769.679
403607,市立明湖國小,25.0711096,121.6106806,311607.3244,2773792.955
403608,市立麗山國小,25.0835175,121.572405,307740.0595,2775150.441
403609,市立新湖國小,25.0682258,121.5885493,309375.99,2773463.625
403610,市立文湖國小,25.0861028,121.5603611,306523.9457,2775431.714
403611,市立大湖國小,25.0876445,121.6011865,310641.3616,2775620.182
403612,市立南湖國小,25.0681686,121.6116241,311703.9835,2773467.62
403613,市立麗湖國小,25.072992,121.601146,310644.4948,2773997.152
411303,私立華興中學附設國小部,25.1050855,121.5385223,304312.6285,2777525.402
413601,市立士林國小,25.0933199,121.5249268,302946.4951,2776216.771
413602,市立士東國小,25.1129302,121.5268279,303129.7785,2778389.679
413603,市立福林國小,25.098198,121.5298544,303441.4049,2776759.04
413604,市立陽明山國小,25.1198928,121.5527652,305742.4079,2779171.364
413605,市立社子國小,25.089958,121.5027273,300708.7007,2775835.871
413606,市立雨聲國小,25.1026251,121.5352657,303985.2584,2777251.566
413607,市立富安國小,25.105838,121.482581,298670.2838,2777587.422
413608,市立劍潭國小,25.0798338,121.5228989,302747.7286,2774722.175
413609,市立溪山實驗國小,25.1195861,121.5796194,308450.6654,2779148.752
413610,市立平等國小,25.1288022,121.5767074,308152.6409,2780168.337
413611,市立百齡國小,25.0863635,121.5178264,302233.257,2775443.474
413612,市立雙溪國小,25.1062966,121.5645766,306939.8258,2777670.285
413613,市立葫蘆國小,25.0841295,121.5082224,301265.4136,2775192.345
413614,市立雨農國小,25.1052915,121.5299584,303448.8114,2777544.803
413615,市立天母國小,25.1197097,121.5274649,303191.0857,2779140.872
413616,市立文昌國小,25.0994096,121.5213325,302581.348,2776889.9
14670,市立大豐國小,24.977528,121.5382056,304336.8654,2763396.294
14671,市立中正國小,25.0506621,121.5393708,304422.2593,2771497.474
14672,市立安坑國小,24.961375,121.5141611,301916.084,2761597.705
14673,市立雙城國小,24.9518624,121.4863663,299113.305,2760533.712
14674,市立屈尺國小,24.922457,121.5464637,305195.1557,2757299.724
14675,市立龜山國小,24.9931082,121.3393646,284257.5014,2765057.081
14676,市立深坑國小,25.0017788,121.6171368,312293.6684,2766116.382
14677,市立石碇國小,24.9906097,121.6590142,316526.8951,2764899.117
14678,市立和平國小,24.17115,120.8957071,239403.1499,2673981.659
14679,市立永定國小,25.007807,121.6882809,319471.7614,2766818.686
14680,市立雲海國小,24.952989,121.636376,314261.0674,2760721.115
14682,市立坪林國小,24.9360466,121.7107604,321782.4384,2758881.72
14684,市立烏來國(中)小,24.8636951,121.5538264,305965.3174,2750794.054
14685,市立福山國小,22.6837375,120.3173251,179854.2872,2509424.309
14686,市立瑞芳國小,25.1078143,121.8047244,331159.5706,2777961.209
14687,市立義方國小,25.1419691,121.5092916,301349.0982,2781599.431
14688,市立瑞柑國小,25.109892,121.823205,333022.0892,2778202.594
14689,市立瑞濱國小,25.1202103,121.81997,332688.8746,2779343.576
14690,市立九份國小,25.1074286,121.8436296,335083.7561,2777942.437
14691,市立瓜山國小,25.1109184,121.856921,336421.8626,2778337.449
14692,市立濂洞國小,25.1220277,121.8602567,336750.4465,2779570.183
14693,市立猴硐國小,25.0957485,121.8334055,334060.5477,2776642.218
14694,市立瑞亭國小,25.1027989,121.7776044,328427.5028,2777389.626
14695,市立吉慶國小,25.0998429,121.763096,326966.0107,2777053.843
14696,市立鼻頭國小,25.120923,121.919092,342684.6966,2779486.931
14697,市立雙溪國小,25.1062966,121.5645766,306939.8258,2777670.285
14698,市立柑林國小,25.015076,121.8046429,331212.464,2767688.559
14699,市立上林國小,25.0290149,121.8322412,333988.5934,2769249.394
14700,市立牡丹國小,22.1760868,120.8378709,233280.6039,2453062.426
14702,市立貢寮國小,25.0220718,121.9154877,342395.3515,2768534.515
14703,市立福隆國小,25.0174495,121.9481268,345693.2188,2768045.156
14704,市立澳底國小,25.054924,121.924534,343283.5434,2772179.811
14706,市立和美國小,25.1120466,121.919208,342703.0914,2778503.747
14708,市立福連國小,25.0167967,121.988721,349791.1246,2768002.134
14709,市立平溪國小,25.0273,121.737385,324416.5118,2769003.957
14710,市立菁桐國小,25.0233555,121.7267564,323346.1861,2768561.234
14711,市立十分國小,25.043489,121.77765,328469.8916,2770819.926
14712,市立淡水國小,25.173931,121.4415543,294507.8225,2785115.654
14713,市立育英國小,25.197064,121.444851,294831.6615,2787679.114
14714,市立文化國小,25.1371562,121.4965074,300062.0785,2781061.515
14715,市立天生國小,25.181506,121.424601,292796.2967,2785949.215
14716,市立水源國小,25.1858379,121.4765516,298030.866,2786446.567
14717,市立興仁國小,24.9678329,121.2623706,276490.6381,2762240.288
14718,市立忠山國小,25.2003326,121.4799342,298366.073,2788053.316
34601,市立桃園國小,24.9921426,121.310638,281357.8915,2764943.179
34602,市立東門國小,25.0386417,121.5208757,302561.2027,2770158.718
34603,市立中埔國小,23.4230577,120.5239622,201353.2984,2591211.137
34604,市立成功國小,25.0856724,121.457378,296135.9843,2775344.922
34605,市立會稽國小,25.0197392,121.3085833,281143.516,2767999.386
34606,市立建國國小,24.9549962,121.3468027,285019.1419,2760837.592
34607,市立中山國小,25.0635936,121.5260193,303069.5049,2772924.537
34608,市立文山國小,24.1493214,120.6153696,210912.1769,2671613.881
34609,市立南門國小,25.0352657,121.5090686,301371.1421,2769780.242
34610,市立西門國小,24.8026873,120.9599958,245955.5512,2743923.734
34611,市立龍山國小,25.0356648,121.4961552,300067.8415,2769819.611
34612,市立北門國小,24.813708,120.965668,246529.321,2745144.219
34613,市立南崁國小,25.0500869,121.3009642,280367.088,2771359.068
34614,市立公埔國小,25.0719204,121.2855696,278808.6689,2773774.059
34615,市立蘆竹國小,25.0247647,121.2584648,276084.2611,2768545.439
34616,市立大竹國小,25.0247647,121.2584648,276084.2611,2768545.439
34617,市立新興國小,25.1797101,121.4400679,294355.9028,2785755.294
34618,市立外社國小,25.0823433,121.306455,280913.0132,2774933.153
34619,市立頂社國小,25.0779962,121.3201838,282299.0271,2774454.861
34620,市立海湖國小,25.1021589,121.2670362,276932.3653,2777119.572
34621,市立山腳國小,25.0885,121.2876667,279016.3201,2775610.928
34622,市立大華國小,22.6533881,120.3403094,182201.1148,2506052.943
34623,市立新莊國小,25.0369227,121.4561222,296027.5183,2769944.734
34624,市立大園國小,25.0590851,121.2026707,270447.8129,2772337.28
34625,市立圳頭國小,25.0725712,121.2050424,270684.8339,2773831.405
34626,市立內海國小,25.0865872,121.1904699,269212.5577,2775381.714
34627,市立溪海國小,25.046775,121.1867877,268847.2268,2770971.47
34628,市立潮音國小,25.0652237,121.1725909,267412.1335,2773013.001
34629,市立竹圍國小,25.147722,121.4607286,296450.5066,2782219.048
34630,市立菓林國小,25.0775992,121.256065,275830.9978,2774397.101
34631,市立后厝國小,25.0808338,121.2147013,271657.7805,2774748.111
34632,市立沙崙國小,25.0928919,121.2217663,272368.2657,2776084.861
34633,市立埔心國小,23.9529143,120.5453508,203726.1207,2649883.072
34634,市立五權國小,22.620594,120.324286,180537.7919,2502428.934
34635,市立陳康國小,25.0601272,121.2306284,273268.3282,2772457.224
34636,市立龜山國小,24.9931082,121.3393646,284257.5014,2765057.081
