銀行代號,分支機構代號,金融機構名稱,分支機構名稱,地址,lat,lng,TWD97_X,TWD97_Y
808,1296,玉山商業銀行,後龍分行,苗栗縣後龍鎮中山路2號,24.6160915,120.7887215,228607.7284,2723272.686
808,1300,玉山商業銀行,五權分行,台中市西區五權路2之106號,24.1461784,120.6723549,216702.5039,2671251.065
808,1311,玉山商業銀行,南永康分行,台南市永康區中華路198號,23.004668,120.23564,171644.7801,2545004.29
808,1322,玉山商業銀行,藝文分行,桃園市桃園區新埔六街181號,25.0161314,121.3015144,280430.9781,2767598.168
808,1333,玉山商業銀行,中原分行,桃園市中壢區中北路二段239號,24.9532197,121.2292035,273144.5925,2760615.639
808,1344,玉山商業銀行,竹科分行,新竹市光復路一段569號,24.7854814,121.01195,251208.3189,2742017.49
808,1355,玉山商業銀行,太平分行,台中市太平區中興路115之1號,24.1265679,120.715187,221051.0008,2669069.685
808,1366,玉山商業銀行,台中分行,台中市西屯區市政路386號,24.1588965,120.6402852,213446.9565,2672667.602
808,1377,玉山商業銀行,六家分行,新竹縣竹北市嘉豐南路一段116號,24.8094283,121.0329779,253333.9053,2744670.17
808,1388,玉山商業銀行,北屯分行,台中市北屯區文心路四段809、811號,24.171697,120.6914035,218644.5935,2674072.867
808,1399,玉山商業銀行,烏日分行,台中市南區復興路一段201號,24.111732,120.649762,214396.9099,2667441.669
808,1403,玉山商業銀行,安南分行,台南市安南區安和路三段159號,23.0475614,120.2180607,169867.9914,2549763.832
808,1425,玉山商業銀行,沙鹿分行,台中市沙鹿區中山路522號,24.2489167,120.565104,205838.2251,2682659.222
808,1436,玉山商業銀行,東林口分行,新北市林口區文化三路一段403號,25.0740375,121.3670512,287028.0769,2774028.396
808,1458,玉山商業銀行,南山廣場分行,台北市信義區松仁路100號,25.0344547,121.5678798,307306.3952,2769714.015
812,12,台新國際商業銀行,營業部,台北市中山區中山北路二段44號,25.0551548,121.5224843,302716.4667,2771988.425
812,23,台新國際商業銀行,敦南分行,台北市大安區仁愛路4段118號,25.0373766,121.5497874,305479.2876,2770030.125
812,45,台新國際商業銀行,新生分行,台北市中正區新生南路一段62號,25.0405318,121.5324868,303732.0688,2770372.634
812,56,台新國際商業銀行,新莊分行,新北市新莊區中華路二段75號,25.0477935,121.4527232,295680.4915,2771147.684
812,67,台新國際商業銀行,桃園分行,桃園市桃園區復興路205號,24.9887216,121.3087216,281165.2986,2764563.818
812,78,台新國際商業銀行,台中分行,台中市西區台灣大道2段416號,24.1552132,120.6636561,215820.8699,2672253.77
812,89,台新國際商業銀行,板橋分行,新北市板橋區中正路176號,25.0174823,121.456414,296064.2211,2767791.528
812,90,台新國際商業銀行,高雄分行,高雄市鼓山區明誠四路10號,22.661396,120.291815,177221.2117,2506962.607
812,104,台新國際商業銀行,台南分行,台南市中西區西門路二段389號,22.9986263,120.200476,168036.2788,2544354.457
812,115,台新國際商業銀行,南京東路分行,台北市松山區南京東路三段289號,25.052091,121.546323,305123.1076,2771658.561
812,126,台新國際商業銀行,中壢分行,桃園市中壢區延平路366號,24.9597263,121.2248418,272702.9604,2761335.585
812,137,台新國際商業銀行,信託部,台北市大安區仁愛路4段118號,25.0373766,121.5497874,305479.2876,2770030.125
812,159,台新國際商業銀行,苓雅分行,高雄市前鎮區中山二路260號,22.6133062,120.3051101,178562.7115,2501631.001
812,160,台新國際商業銀行,蘆洲分行,新北市蘆洲區長榮路197號,25.0847324,121.4610179,296503.5034,2775242.051
812,171,台新國際商業銀行,天母分行,台北市士林區中山北路六段88號,25.1049165,121.525007,302949.5918,2777501.315
812,182,台新國際商業銀行,大里分行,台中市大里區中興路二段127號,24.104334,120.6887377,218357.155,2666612.999
812,207,台新國際商業銀行,中和分行,新北市永和區中和路343號,24.9997824,121.5078507,301262.9721,2765849.477
812,218,台新國際商業銀行,嘉義分行,嘉義市垂楊路620號,23.4735193,120.4439323,193196.3938,2596828.68
812,229,台新國際商業銀行,豐原分行,台中市豐原區圓環東路368號,24.2447493,120.7239688,221969.4405,2682156.571
812,230,台新國際商業銀行,花蓮分行,花蓮縣花蓮市中山路408－9號,23.9850677,121.6032384,311382.2841,2653500.773
812,241,台新國際商業銀行,新竹分行,新竹市東大路二段83號,24.813363,120.96736,246700.3589,2745105.965
812,252,台新國際商業銀行,七賢分行,高雄市新興區七賢一路386號,22.6343741,120.3074649,178815.6499,2503962.795
812,263,台新國際商業銀行,信義分行,台北市信義區松高路1號,25.0397053,121.5642221,306934.8545,2770294.059
812,274,台新國際商業銀行,北台中分行,台中市北屯區崇德路二段55號,24.170279,120.6851583,218009.683,2673917.236
812,285,台新國際商業銀行,三重分行,新北市三重區正義北路116號,25.0653805,121.49674,300114.7726,2773111.294
812,296,台新國際商業銀行,永福分行,台南市中西區永福路二段150號,22.9944241,120.201679,168157.0775,2543888.432
812,300,台新國際商業銀行,屏東分行,屏東縣屏東市廣東路103號,22.6729451,120.4994308,198562.2515,2508154.735
812,311,台新國際商業銀行,大安分行,台北市大安區信義路三段118號,25.0332424,121.5388014,304372.4866,2769567.741
812,322,台新國際商業銀行,龍潭分行,桃園市龍潭區中正路176號,24.8656062,121.2168219,271909.7821,2750909.43
812,333,台新國際商業銀行,崇德分行,台南市東區崇德路260號,22.9775934,120.2220831,170239.0901,2542013.361
812,344,台新國際商業銀行,金華分行,台南市南區金華路二段195號,22.9821398,120.191343,167089.8952,2542533.868
812,355,台新國際商業銀行,後甲分行,台南市東區裕農路520號,22.9883749,120.232937,171358.2441,2543201.443
812,366,台新國際商業銀行,海佃分行,台南市安南區海佃路一段130號,23.0235795,120.191948,167177.2205,2547122.587
812,377,台新國際商業銀行,彰化分行,彰化縣彰化市中正路一段273號,24.0830499,120.546172,203856.1691,2664295.287
812,388,台新國際商業銀行,五甲分行,高雄市鳳山區五甲二路734號,22.5940003,120.3289914,181008.2564,2499481.951
812,399,台新國際商業銀行,鳳山分行,高雄市鳳山區中山西路105號,22.62681,120.352232,183413.6737,2503104.486
812,403,台新國際商業銀行,古亭分行,台北市中正區羅斯福路三段28號,25.0231215,121.5251251,302996.681,2768441.275
812,414,台新國際商業銀行,建橋分行,台北市中山區南京東路二段150號,25.0518685,121.5342522,303905.2576,2771629.053
812,436,台新國際商業銀行,民生分行,台北市松山區三民路88號,25.0566662,121.563815,306885.9464,2772172.579
812,447,台新國際商業銀行,太平分行,台中市太平區宜昌路511號,24.1476987,120.7154811,221085.6461,2671409.861
812,458,台新國際商業銀行,和平分行,台北市大安區和平東路一段238號,25.026064,121.532501,303739.8041,2768770.108
812,469,台新國際商業銀行,北高雄分行,高雄市左營區博愛二路360號,22.664764,120.303737,178448.2017,2507329.773
812,470,台新國際商業銀行,南新莊分行,新北市新莊區富國路58號,25.026024,121.4191573,292301.0637,2768725.49
812,481,台新國際商業銀行,內湖分行,台北市內湖區內湖路一段358號,25.0814375,121.5705525,307554.1614,2774919.256
812,492,台新國際商業銀行,永和分行,新北市永和區竹林路197號,25.0093676,121.5208125,302567.2931,2766916.144
812,517,台新國際商業銀行,逢甲分行,台中市西屯區河南路二段201號,24.1727247,120.660737,215528.9308,2674193.899
812,528,台新國際商業銀行,竹科分行,新竹市光復路二段289號,24.7998455,120.9896942,248958.0537,2743608.426
812,540,台新國際商業銀行,南屯分行,台中市南屯區東興路二段187號,24.1412134,120.6528905,214723.0225,2670705.953
812,551,台新國際商業銀行,大直分行,台北市中山區北安路645號,25.0838917,121.5491078,305389.7914,2775182.139
812,562,台新國際商業銀行,南門分行,台北市中正區羅斯福路一段7號,25.0336593,121.5180427,302277.4333,2769605.744
812,610,台新國際商業銀行,西門分行,台北市中正區重慶南路一段57號,25.0446169,121.513388,301803.1008,2770817.676
812,621,台新國際商業銀行,敦北分行,台北市松山區民生東路三段133號,25.0579253,121.5482507,305314.9944,2772305.59
812,632,台新國際商業銀行,忠孝分行,台北市大安區忠孝東路4段282號,25.0411961,121.5554946,306053.4792,2770455.546
812,643,台新國際商業銀行,復興分行,台北市中山區復興北路150號,25.0527719,121.5438134,304869.5849,2771732.962
812,654,台新國際商業銀行,板南分行,新北市板橋區館前東路41號,25.0074259,121.4610421,296535.1149,2766679.219
812,665,台新國際商業銀行,民權分行,台中市北區民權路559號,24.1618281,120.6703637,216504.2236,2672984.754
812,676,台新國際商業銀行,三民分行,高雄市三民區澄清路573號,22.6434723,120.3459654,182777.5945,2504952.368
812,687,台新國際商業銀行,建北分行,台北市中山區建國北路二段17號,25.0541283,121.5374521,304227.1346,2771880.64
812,698,台新國際商業銀行,三和分行,新北市三重區三和路四段183號,25.0790951,121.4826174,298684.5366,2774625.239
812,702,台新國際商業銀行,北新店分行,新北市新店區寶強路23、25號,24.979204,121.5434599,304866.6026,2763584.05
812,713,台新國際商業銀行,府城分行,台南市中西區中山路88號,22.9942384,120.2079412,168798.9885,2543864.387
812,724,台新國際商業銀行,東高雄分行,高雄市三民區建興路309號,22.6459244,120.3232434,180443.3613,2505234.34
812,735,台新國際商業銀行,基隆路分行,台北市信義區基隆路二段53號,25.0309509,121.5585656,306368.0539,2769322.004
812,746,台新國際商業銀行,新店分行,新北市新店區北新路一段136號,24.9703424,121.5426377,304787.5185,2762602.166
812,757,台新國際商業銀行,北桃園分行,桃園市桃園區大興西路一段166號,25.0145976,121.304953,280778.4105,2767429.057
812,768,台新國際商業銀行,大墩分行,台中市南屯區大墩路711號,24.1532365,120.6496536,214397.3822,2672038.339
812,779,台新國際商業銀行,延平分行,台北市大同區延平北路二段202號,25.059057,121.511341,301590.5014,2772416.358
812,780,台新國際商業銀行,南崁分行,桃園市蘆竹區中正路68號,25.0449535,121.2936976,279635.1226,2770788.864
812,791,台新國際商業銀行,景平分行,新北市中和區景平路634之9號,24.9981325,121.5002345,300494.8466,2765663.868
812,805,台新國際商業銀行,文心分行,台中市南屯區文心路一段218號,24.1423181,120.6469346,214118.0235,2670829.812
812,816,台新國際商業銀行,岡山分行,高雄市岡山區中山北路67號,22.79477,120.2987458,178003.3444,2521728.403
812,827,台新國際商業銀行,松江分行,台北市中山區松江路236號,25.0590598,121.5328451,303760.1434,2772425.042
812,838,台新國際商業銀行,大雅分行,台中市大雅區中清東路242號,24.2252708,120.6465101,214098.1016,2680017.033
812,849,台新國際商業銀行,汐止分行,新北市汐止區中興路135號,25.0654508,121.6316292,313723.6654,2773175.855
812,850,台新國際商業銀行,成功分行,新竹縣竹北市自強南路180號,24.8155247,121.0244668,252473.3534,2745345.22
812,861,台新國際商業銀行,石牌分行,台北市北投區石牌路二段49號,25.1162989,121.5158434,302020.5633,2778758.54
812,872,台新國際商業銀行,永康分行,台南市永康區中華路986號,23.0212681,120.222283,170285.2395,2546849.791
812,883,台新國際商業銀行,南松山分行,台北市松山區南京東路5段108號,25.051388,121.544913,304981.1517,2771580.119
812,894,台新國際商業銀行,淡水分行,新北市淡水區中山路76號,25.1707157,121.4430757,294662.3502,2784760.01
812,908,台新國際商業銀行,東基隆分行,基隆市信義區信一路133之1號,25.129194,121.7475401,325378.9769,2780296.278
812,919,台新國際商業銀行,新板分行,新北市板橋區縣民大道二段98號,25.0149714,121.466953,297128.858,2767517.034
812,920,台新國際商業銀行,北師分行,台北市大安區和平東路二段347號,25.0249693,121.5459863,305101.2507,2768654.272
812,931,台新國際商業銀行,永華分行,台南市安平區永華路二段377號,22.9897295,120.1798021,165911.2707,2543380.925
812,942,台新國際商業銀行,江翠分行,新北市板橋區文化路2段182巷3弄79號,25.029267,121.4727593,297709.3613,2769102.512
812,975,台新國際商業銀行,松德分行,台北市信義區忠孝東路五段408號,25.0407069,121.575017,308023.7047,2770409.586
812,986,台新國際商業銀行,北大分行,新竹市北大路457號,24.8019857,120.9601731,245973.4537,2743846.02
812,997,台新國際商業銀行,南港分行,台北市南港區三重路19－12號,25.0585925,121.61376,311924.2836,2772407.881
812,1008,台新國際商業銀行,關東橋分行,新竹市光復路一段271號,24.7822416,121.0196309,251985.0211,2741658.744
812,1019,台新國際商業銀行,竹北分行,新竹縣竹北市中正東路331號,24.8353284,121.0113928,251151.5172,2747538.489
812,1020,台新國際商業銀行,南寮分行,新竹市東大路三段543號,24.840643,120.936921,243624.6174,2748128.557
812,1031,台新國際商業銀行,八德分行,桃園市八德區介壽路一段991號,24.958674,121.299664,280258.2819,2761233.623
812,1042,台新國際商業銀行,員林分行,彰化縣員林市育英路28號,23.9582543,120.5754272,206789.0943,2650464.934
812,1053,台新國際商業銀行,市府分行,台中市西屯區文心路二段91號,24.1578606,120.6465605,214084.3478,2672551.251
812,1064,台新國際商業銀行,右昌分行,高雄市楠梓區後昌路750號,22.7104357,120.2963008,177707.9493,2512390.804
812,1075,台新國際商業銀行,沙鹿分行,台中市沙鹿區中山路201之1號,24.267798,120.574732,206822.2953,2684747.367
812,1086,台新國際商業銀行,竹南分行,苗栗縣竹南鎮民族街61號,24.6851544,120.8782386,237678.264,2730910.899
812,1097,台新國際商業銀行,羅東分行,宜蘭縣羅東鎮公正路153號,24.6783601,121.7699881,327925.2448,2730371.544
812,1101,台新國際商業銀行,東湖分行,台北市內湖區成功路5段452－1號,25.07443,121.60683,311217.204,2774158.996
812,1112,台新國際商業銀行,文山分行,台北市文山區保儀路9號,24.988594,121.568662,307406.648,2764634.563
812,1123,台新國際商業銀行,副都心分行,新北市新莊區中原路150號,25.0545196,121.4549997,295907.6919,2771893.469
812,1134,台新國際商業銀行,景美分行,台北市文山區車前路11之1號,24.991279,121.540903,304603.1248,2764920.503
812,1145,台新國際商業銀行,雄科分行,高雄市前鎮區復興四路21號,22.6048812,120.3000979,178043.039,2500700.484
822,15,中國信託商業銀行,敦北分行,台北市松山區敦化北路122號,25.0541725,121.548392,305330.9359,2771889.965
822,26,中國信託商業銀行,台中分行,台中市中區民族路50號,24.1383532,120.6812053,217599.9751,2670382.346
822,37,中國信託商業銀行,高雄分行,高雄市前金區中正四路168號,22.629306,120.295222,177554.5246,2503407.491
822,59,中國信託商業銀行,台南分行,台南市中西區府前路一段159號,22.9888639,120.206118,168608.8463,2543270.224
822,60,中國信託商業銀行,三重分行,新北市三重區正義北路208號,25.067463,121.4961541,300054.8154,2773341.746
822,71,中國信託商業銀行,城東分行,台北市中山區南京東路二段88號,25.0517726,121.5311411,303591.3881,2771617.194
822,82,中國信託商業銀行,嘉義分行,嘉義市民生北路241號,23.4808489,120.4460241,193413.2073,2597639.559
822,93,中國信託商業銀行,中崙分行,台北市松山區八德路四段85號,25.0486129,121.5605952,306564.7749,2771279.197
822,107,中國信託商業銀行,城中分行,台北市中正區重慶南路一段83號,25.0437196,121.5133574,301800.39,2770718.275
822,118,中國信託商業銀行,三民分行,高雄市三民區九如二路366號,22.641497,120.301977,178255.2383,2504754.175
822,129,中國信託商業銀行,中壢分行,桃園市中壢區延平路500號,24.9568373,121.2232422,272541.9695,2761015.328
822,130,中國信託商業銀行,雙和分行,新北市永和區中正路588號,25.0067566,121.5171371,302197.4201,2766625.516
822,141,中國信託商業銀行,中山分行,台北市中山區中山北路二段106號,25.060211,121.522597,302725.6743,2772548.522
822,152,中國信託商業銀行,仁愛分行,台北市大安區仁愛路四段341號,25.038301,121.553915,305895.3949,2770134.215
822,163,中國信託商業銀行,敦南分行,台北市大安區敦化南路二段68號,25.029714,121.5483726,305339.9542,2769180.794
822,174,中國信託商業銀行,板橋分行,新北市板橋區文化一路187號,25.0165423,121.4630403,296733.3549,2767689.678
822,185,中國信託商業銀行,忠孝分行,台北市大安區忠孝東路四段71號,25.0420013,121.5468629,305182.0998,2770541.188
822,196,中國信託商業銀行,新興分行,高雄市新興區民生一路206號,22.6278168,120.3082316,178891.0866,2503236.316
822,200,中國信託商業銀行,南京東路分行,台北市中山區南京東路一段16號,25.0520293,121.5232592,302795.9912,2771642.529
822,222,中國信託商業銀行,西台南分行,台南市中西區金華路四段212號,23.0011711,120.1961453,167593.839,2544638.697
822,255,中國信託商業銀行,松山分行,台北市信義區忠孝東路五段550號,25.041785,121.579925,308518.4595,2770531.116
822,266,中國信託商業銀行,新莊分行,新北市新莊區中正路320號,25.0349236,121.4461274,295019.6544,2769719.944
822,277,中國信託商業銀行,桃園分行,桃園市桃園區成功路一段32號,24.9926433,121.3111349,281407.9251,2764998.753
822,288,中國信託商業銀行,中港分行,台中市西區台灣大道2段536號,24.157357,120.6605071,215501.4431,2672491.97
822,299,中國信託商業銀行,新竹分行,新竹市中正路158號,24.8096008,120.9664345,246606.6959,2744689.29
822,303,中國信託商業銀行,蘆洲分行,新北市蘆洲區中山一路211號,25.080801,121.47405,297819.6156,2774811.135
822,314,中國信託商業銀行,新店分行,新北市新店區北新路一段148、150號,24.9704689,121.5426867,304792.4098,2762616.197
822,325,中國信託商業銀行,員林分行,彰化縣員林市中正路372號,23.956998,120.573495,206592.0216,2650326.393
822,336,中國信託商業銀行,東新竹分行,新竹市建中路32號,24.800407,120.9945568,249449.6792,2743670.589
822,347,中國信託商業銀行,公館分行,台北市大安區羅斯福路三段311號,25.017316,121.532044,303697.4888,2767800.953
822,358,中國信託商業銀行,永康分行,台南市永康區中華路425號,23.0098745,120.232442,171319.9557,2545582.571
822,369,中國信託商業銀行,土城分行,新北市土城區中央路二段304號,24.9733313,121.4404621,294470.1181,2762895.863
822,370,中國信託商業銀行,頭份分行,苗栗縣頭份市中華路951號,24.6846498,120.9058801,240475.4299,2730852.81
822,381,中國信託商業銀行,基隆分行,基隆市信義區信一路150號,25.1296323,121.7467361,325297.633,2780344.38
822,392,中國信託商業銀行,豐原分行,台中市豐原區中正路545號,24.250253,120.7094506,220496.4,2682769.108
822,406,中國信託商業銀行,天母分行,台北市士林區中山北路六段90號,25.1050469,121.5250158,302950.4231,2777515.762
822,417,中國信託商業銀行,板新分行,新北市板橋區中山路一段293號,25.014548,121.4710453,297542.0567,2767471.566
822,428,中國信託商業銀行,彰化分行,彰化縣彰化市曉陽路76號,24.0724989,120.5406858,203294.5194,2663128.571
822,439,中國信託商業銀行,東高雄分行,高雄市苓雅區青年一路29號,22.6237964,120.3143853,179521.6155,2502788.198
822,440,中國信託商業銀行,中華分行,台南市東區中華東路二段195號,22.984385,120.232649,171326.4052,2542759.757
822,451,中國信託商業銀行,內湖分行,台北市內湖區成功路四段358號,25.084846,121.6002251,310545.7603,2775309.77
822,462,中國信託商業銀行,斗六分行,雲林縣斗六市興華街2號,23.711482,120.542771,203377.3296,2623145.989
822,473,中國信託商業銀行,文心分行,台中市北屯區文心路四段875號,24.1715923,120.6934324,218850.7188,2674060.818
822,484,中國信託商業銀行,重陽分行,新北市三重區重陽路一段66號,25.0585932,121.4863581,299070.0573,2772355.69
822,495,中國信託商業銀行,永吉分行,台北市信義區永吉路16號,25.0454,121.568075,307321.006,2770926.464
822,509,中國信託商業銀行,高美館分行,高雄市鼓山區明誠四路25號,22.6610284,120.2907631,177112.9119,2506922.416
822,510,中國信託商業銀行,南崁分行,桃園市蘆竹區中正路257號,25.0470955,121.2920183,279465.1625,2771025.752
822,521,中國信託商業銀行,永和分行,新北市永和區中山路一段215號,25.0078899,121.508387,301313.7396,2766747.705
822,532,中國信託商業銀行,太平分行,台中市太平區育賢路500號,24.1589885,120.713483,220885.1456,2672660.624
822,543,中國信託商業銀行,市府分行,台北市信義區松高路9號,25.0396773,121.5649069,307003.9711,2770291.246
822,554,中國信託商業銀行,六家庄分行,新竹縣竹北市文興路二段36號,24.8080159,121.0332924,253365.7379,2744513.742
822,565,中國信託商業銀行,右昌分行,高雄市楠梓區後昌路803之3號,22.7110865,120.2953138,177606.892,2512463.351
822,576,中國信託商業銀行,江翠分行,新北市板橋區文化路二段242號,25.0279712,121.4710526,297537.6233,2768958.383
822,587,中國信託商業銀行,東湖分行,台北市內湖區成功路五段460號,25.0741127,121.6066108,311195.2482,2774123.751
822,598,中國信託商業銀行,中原分行,桃園市中壢區中北路二段203號,24.9529481,121.2281942,273042.7252,2760585.385
822,602,中國信託商業銀行,大安分行,台北市中正區羅斯福路二段102號,25.0266894,121.5224082,302720.9568,2768835.414
822,613,中國信託商業銀行,北高雄分行,高雄市三民區明誠二路52號,22.660091,120.313626,179462.0956,2506807.588
822,624,中國信託商業銀行,承德分行,台北市大同區承德路一段17號,25.0501343,121.5170607,302171.3638,2771430.224
822,635,中國信託商業銀行,復興分行,台北市大安區敦化南路一段251號,25.0387133,121.5493854,305438.1199,2770178.021
822,646,中國信託商業銀行,石牌分行,台北市北投區石牌路二段46號,25.1158045,121.51587,302023.4551,2778703.787
822,657,中國信託商業銀行,城北分行,台北市中山區松江路218號,25.0581227,121.5328252,303758.5444,2772321.236
822,668,中國信託商業銀行,萬華分行,台北市萬華區長沙街二段92號,25.040348,121.504803,300938.5855,2770341.572
822,679,中國信託商業銀行,西松分行,台北市松山區南京東路5段161號,25.051388,121.544913,304981.1517,2771580.119
822,680,中國信託商業銀行,北投分行,台北市北投區光明路217號,25.1363226,121.5038468,300802.456,2780971.924
822,691,中國信託商業銀行,安和分行,台北市大安區安和路二段195號,25.026668,121.550186,305524.3309,2768844.144
822,705,中國信託商業銀行,西湖分行,台北市內湖區內湖路一段244號,25.0820473,121.5660156,307096.2117,2774984.877
822,716,中國信託商業銀行,瑞光分行,台北市內湖區內湖路一段514號,25.0803432,121.5737763,307879.882,2774799.421
822,727,中國信託商業銀行,宜蘭分行,宜蘭縣宜蘭市中山路二段271號,24.7530935,121.7524788,326107.7227,2738639.472
822,738,中國信託商業銀行,民生分行,台北市中山區民生東路一段58號,25.0579493,121.5252064,302989.9184,2772299.023
822,749,中國信託商業銀行,中和分行,新北市中和區中山路二段261號,25.002301,121.4971455,300181.3374,2766124.443
822,750,中國信託商業銀行,重新分行,新北市三重區重新路二段42之1號,25.0623638,121.4988123,300325.0772,2772777.918
822,761,中國信託商業銀行,丹鳳分行,新北市新莊區中正路879－15號,25.0259874,121.4177816,292162.2399,2768721.007
822,772,中國信託商業銀行,北新店分行,新北市新店區民權路25號,24.9827988,121.5410118,304617.8548,2763981.239
822,783,中國信託商業銀行,汐止分行,新北市汐止區大同路二段210號,25.0651025,121.6536105,315941.5574,2773147.813
822,794,中國信託商業銀行,金城分行,新北市土城區金城路三段16號,24.9861469,121.46515,296957.836,2764323.686
822,808,中國信託商業銀行,樹林分行,新北市樹林區中山路一段122號,24.9906259,121.422785,292679.4041,2764805.797
822,819,中國信託商業銀行,南勢角分行,新北市永和區中正路63號,24.9964283,121.514665,301952.2367,2765480.555
822,820,中國信託商業銀行,北新莊分行,新北市新莊區中華路二段57號,25.0469145,121.4529891,295707.6475,2771050.411
822,853,中國信託商業銀行,南桃園分行,桃園市桃園區中山路845號,24.989086,121.2875364,279026.5651,2764599.479
822,864,中國信託商業銀行,北桃園分行,桃園市桃園區經國路126號,25.0157497,121.3064357,280927.7693,2767557.005
822,875,中國信託商業銀行,竹科分行,新竹市金山街2號,24.7783781,121.019395,251961.2283,2741230.825
822,901,中國信託商業銀行,營業部,台北市南港區經貿二路168號,25.0591684,121.6155071,312100.2685,2772472.473
822,1012,中國信託商業銀行,八德分行,桃園市八德區介壽路一段965號,24.9591179,121.2996067,280252.3875,2761282.778
822,1023,中國信託商業銀行,林口分行,桃園市龜山區復興一路233號,25.0576375,121.3644864,286774.2337,2772211.163
822,1034,中國信託商業銀行,竹北分行,新竹縣竹北市光明六路49號,24.8251806,121.0131574,251329.9809,2746414.542
822,1045,中國信託商業銀行,南屯分行,台中市南屯區五權西路二段234號,24.140413,120.649214,214349.1522,2670618.239
822,1056,中國信託商業銀行,大里分行,台中市大里區國光路2段201號,24.1040875,120.6811702,217587.7776,2666587.426
822,1067,中國信託商業銀行,洲際分行,台中市北屯區崇德路三段418號,24.1890818,120.6865858,218159.3947,2675999.336
822,1078,中國信託商業銀行,南投分行,南投縣南投市中山街220號,23.9102718,120.6852203,217951.5345,2645121.723
822,1090,中國信託商業銀行,仁德分行,台南市仁德區中山路478號,22.9714718,120.2546976,173579.7933,2541318.106
822,1104,中國信託商業銀行,中台南分行,台南市中西區民生路一段167號,22.9939535,120.2002504,168010.3283,2543837.116
822,1115,中國信託商業銀行,東台南分行,台南市東區長榮路二段290號,22.9911055,120.2215732,170194.7458,2543509.966
822,1126,中國信託商業銀行,台東分行,台東縣台東市中山路279號,22.7560839,121.1514848,265556.8275,2517281.949
822,1137,中國信託商業銀行,南台南分行,台南市南區健康路二段236號,22.981784,120.190871,167041.2824,2542494.734
822,1148,中國信託商業銀行,新營分行,台南市新營區中山路137號,23.304082,120.316723,180112.4505,2578120.529
822,1159,中國信託商業銀行,科博館分行,台中市西區台灣大道2段239號,24.1527865,120.6668959,216149.4602,2671984.225
822,1160,中國信託商業銀行,西屯分行,台中市西屯區台灣大道4段859號,24.1813681,120.6179956,211188.7324,2675162.361
822,1171,中國信託商業銀行,民族分行,高雄市新興區民族二路97號,22.6325534,120.3130995,179393.9091,2503758.499
822,1182,中國信託商業銀行,南高雄分行,高雄市前鎮區一心二路21號,22.6106574,120.3117164,179240.5324,2501334.538
822,1193,中國信託商業銀行,九如分行,高雄市三民區九如一路551號,22.6389825,120.3262396,180747.8388,2504464.242
822,1207,中國信託商業銀行,屏東分行,屏東縣屏東市自由路450號,22.683092,120.491974,197799.8289,2509280.917
822,1218,中國信託商業銀行,復北分行,台北市松山區復興北路363號,25.060654,121.5444389,304929.1841,2772606.283
822,1229,中國信託商業銀行,鳳山分行,高雄市鳳山區中山路85之1號,22.621507,120.360009,184210.599,2502513.815
822,1230,中國信託商業銀行,五甲分行,高雄市鳳山區五甲二路699號,22.5936037,120.3289214,181000.8613,2499438.067
822,1241,中國信託商業銀行,延吉分行,台北市大安區忠孝東路四段298號,25.0411414,121.5560901,306113.5956,2770449.734
822,1252,中國信託商業銀行,信義分行,台北市大安區信義路四段236號,25.0329797,121.5529621,305801.6435,2769544.405
822,1263,中國信託商業銀行,青年分行,高雄市鳳山區青年路二段315號,22.6403304,120.3508662,183279.802,2504602.25
822,1274,中國信託商業銀行,岡山分行,高雄市岡山區岡山路388號,22.7948054,120.295873,177708.4068,2521733.724
822,1285,中國信託商業銀行,士林分行,台北市士林區中正路307號,25.0946693,121.523619,302814.0028,2776365.727
822,1296,中國信託商業銀行,東民生分行,台北市中山區民生東路3段51號,25.0582379,121.540197,304502.2736,2772336.946
822,1300,中國信託商業銀行,文山分行,台北市文山區辛亥路4段250號,25.0014984,121.5548355,306004.9801,2766058.138
822,2101,中國信託商業銀行,淡水分行,新北市淡水區中山路123號,25.1709547,121.4415867,294512.1692,2784785.99
822,2112,中國信託商業銀行,民安分行,新北市新莊區民安路179號,25.0231194,121.4258726,292979.7867,2768405.879
822,2123,中國信託商業銀行,二重埔分行,新北市三重區光復路一段70之1號,25.0495699,121.471779,297602.5936,2771351.014
822,2134,中國信託商業銀行,富錦分行,台北市松山區民生東路5段165號,25.0591588,121.563923,306895.6923,2772448.72
822,2145,中國信託商業銀行,站前分行,台北市中正區忠孝西路1段4號,25.0457196,121.5185386,302322.36,2770941.799
822,2156,中國信託商業銀行,惠中分行,台中市南屯區惠中路三段88號,24.1475596,120.6403783,213453.1924,2671412.007
822,2167,中國信託商業銀行,東蘆洲分行,新北市蘆洲區民族路135號,25.0874614,121.4796341,298380.2997,2775550.865
822,2178,中國信託商業銀行,木柵分行,台北市文山區木柵路3段69號,24.988706,121.566707,307209.2339,2764646.142
822,2189,中國信託商業銀行,東花蓮分行,花蓮縣花蓮市公園路1之7號,23.9766579,121.6103294,312107.8768,2652572.485
822,2190,中國信託商業銀行,寶山分行,新竹市食品路301號,24.7950856,120.9731169,247281.9367,2743081.453
822,2204,中國信託商業銀行,藝文分行,桃園市桃園區中正路1247號,25.0203795,121.2961141,279884.9098,2768067.499
822,2215,中國信託商業銀行,東門分行,台北市中正區信義路2段213號,25.033876,121.53042,303526.3971,2769634.583
